id,text,is,category1
272,Vamos a jugar a la basurita tu caes y yo te recojo,1,1
273,Esta mujer es un bombon   un rico pastel,1,1
274,Que mujeron se le nota los kilómetros de pija que hay ahí,1,1
275,Le dicen paleta porque todos la chupan,1,1
276,A ella le gusta el sexo más que la tortilla.,1,1
277,Cambia marido como cambiar de calzón,1,1
278,Con ese culo yo te lo mamo para que te eduques,1,1
279,Yo soy tu bombero que te apaga el fuego en tu desespero,1,1
280,Ella esta puesta para pecar,1,1
281,Nuestras salvadoreñas siempre se les moja el gallo a cada rato.,1,1
282,Deja de oler como una niñita y huela a hombre con old spice,1,1
283,"Por suerte   en mi círculo de amistades y familiares solo hay mujeres sin complejos   exitosas en todo lo que hacen   nobles   lindas y amadas   Si le puedo decir ""Felicidades a las más hermosas mujeres en su día como en todos los demás días""",1,1
284,debe de ser modificada   ya que les da libertad para hacer y decir lo que quieran sin tener repercusiones   debe de ser pareja   así como las debe de proteger también las debe de limitar   cuantas mujeres salen ofendiendo y si les responden ya van con demandas ante la fiscalía,1,1
285,Uta la @user 🤦🤦🤦,1,1
286,Come 💩💩💩💩 Vaya a trabajar no se le paga para hacer desórdenes.... LADRONA,1,1
287,"""las apoyo porque tengo mamá""",1,1
288,Otra que PERDIO el norte en el norte...¡... Lastima... se van fuera del País y ya son ANALISTAS...Inadaptados...Lastima...,1,1
289,Díganle que SI para que se calle.,1,1
290,Bajale 2 rayitas a tu drama que nadie te toma en serio,1,1
291,Diocuarde en verdad que usted solo sirve de piedra de trompiezo de diputada.,1,1
292,Bueno muchas gracias. Pero nadie le está preguntando señora insignificante,1,1
293,no es acoso   es alago te deberías sentir bien,1,1
294,Tu eres una niña no puedes ser mejor que un hombre.,1,1
295,Ve y quítate ese maquillaje   pareces puta en burdel,1,1
296,Acaso juegas a videojuegos? Pero si eso es para hombres,1,1
297,Hablas por todas las mujeres? Quienes te matan y te viola? Defineme nazismo? Sabias que las mujeres lideran la taza de infanticidios? Por eso deberiamos llamarlas asesinas y violadoras tambien?,1,1
298,Mujeres concubinas de Lucifer   roban el alma a los hombres,1,1
299,Yo quiero ser el dueño de todo eso mami,1,1
300,Mami yo sé que tu cuerpo me necesita,1,1
301,Dime si me esperas sola   tienes delivery o hago la cola­­­­,1,1
302,Eres una perrita en celo que hay que atraparla,1,1
303,Soy macho si a una la tengo deseo a la otra tambien.,1,1
304,porque se victimizan solo por ser mujeres?,1,1
305,"Implorar justicia por emergencias obstétricas parece una historia gótica. En lugar de recibir atención sicológica y apoyo   la mujer es encarcelada   acusada de homicida   esperando treinta años de cárcel o más. La ""justicia"" nacional es patética y cruel.",1,1
306,Es una resentida social   y si le decís sus verdades te bloquea la muy ridícula. Se las da se saberlo todo la muy muy…,1,1
307,Quisieran ver los tuits que la cerota mujer del chino va a tirar…,1,1
308,El debate no debe de pasar por “despenalizar el aborto o no” debe pasar porque la mujer tenga un sistema de salud que le permita crecer sana desde su niñez y por educar al niño y al hombre para que respete a la mujer. Ademas   que haya seguridad y no sean victimas de violaciones.,1,1
309,Estos a días de cumplir años   y parece que a la sociedad le preocupa/incomoda que una mujer llegue a sus 30 con libertad   determinación de lo que quiere y si   soltera y sin deseos de casarse y tener hijos.,1,1
310,"Esta resolución debería servir para procesar prácticamente a toda obra pública   intelectual   música   libros   peliculas   etc. Prácticamente   todo alrededor de la belleza femenina   ""cosifica"" a la mujer. Incluso hay mujeres que contribuyen todos los días a eso.",1,1
311,Ser mujer es un privilegio de parte de Dios de tener características sumamente especiales   ser madre   confidente   buena amiga,1,1
312,Una mujer en politica es una empleada mas a servicio del poder !!!,1,1
313,Amigo sabes acabo de conocer   una mujer que aun es una niña…,1,1
314,Una mujer que está loca   ama sin medida   pero cuando olvida   lo hace para siempre.,1,1
315,Me ha decepcionado   pensé que era una mujer más inteligente.,1,1
316,Utilizar tus derechos de género para acusar y atacar a alguien por cuestiones politicas y sin pruebas; además de antiético   es una argucia muy bajera. ¿Esto enseñan en la ESEN?,1,1
317,Si tanto apoyan el aborto   pues no podemos regresar el tiempo y que los aborten a ustedes ( y asi se les cumple su mas grande deseo)   pero igual sean felices y demuestrenlo pegandose un tiro en la cabeza y listo.,1,1
318,Si los niños abortados le pudieran decir lo que sintieron al ser asesinados quedaría Usted más impactado...por cierto para su aclaración nunguna esta presa por aborto están bajo sentencia por asesinato,1,1
319,Y seguiremos. Buscando   condenas   para estás mujeres que no respeten   la vida un bebé   auque muchos no estén de acuerdo,1,1
320,El area clínica la eternamente olvidada   callada   sumisa y sufrida ya es hora que te manifieste con fuerza como hombre,1,1
321,Si es una Angelita tierna   cariñosa   sumisa  solitaria   pero de mente perversa,1,1
322,Una madre siempre sabe convertir una escoba en trapeador *tiemblan los transformers*,1,1
323,Corrió como niña,1,1
324,Pelea como niña,1,1
325,La mujer  puede forjar  grandes destinos  siempre con sabiduría  el de sus hijos  y el de su  esposo....dichoso el hombre que  encuentra una mujer extraordinaria. Porque es un tesoro invaluable.,1,1
326,"Ya veo a las bichas en la colchoneta ""agarrando el fusil""",1,1
327,"¡Increíble! Un grupo de inversores de todo el mundo reunió los fondos suficientes para comprar una isla en el Caribe y la convirtió en una “micronación”   que ya tiene su propio gobierno   su himno y su bandera.
",1,1
328,Así es… es sólo otra farsa mediática para seguir engañando a la gente,1,1
329,Todo apunta a que Bukele los puso a trabajar para justificar su salario y de paso formar parte del show de verificación de las gasolinas. Verificar la calidad y peso de la gasolina que se vende al consumidor no constituye una medida anti inflacionaria.,1,1
330,Chepe es la cultura salvadoreña... Y no hay que comprenderlas   solamente amarlas…,1,1
331,"Es que las mujeres   todo a conveniencia. El único principio y valor que ejercen parece ser ""si me conviene a mí "".",1,1
332,Esas son perras en celo,1,1
333,Ocupan el término cuando a ellas les conviene   exigen respeto y hasta se revuelcan de la indignación cuando les dicen algo   pero cuando se trata de atacar a otras mujeres no se miden .,1,1
334,Eso es un acto d violencia  adónde están los derechos d las mujeres ‍♀️en este país está bien claro q esa ley q disque protege ala mujer  solo protege alas mujeres q ellas maltratan a su pareja y a otras mujeres o son mujeres problemática en su comunidad.Esas si son protegidas,1,1
335,José la neta sos mas chambroso que una mujer. Ese es pleito de mujeres no te metás comportate como hombre   digo si te considerás hombre.,1,1
336,Miré don Chepe y UD. No sabe por casualidad qué todas las mujeres generan violencia con la Lengua?,1,1
337,Nena   calladita te ves más bonita,1,1
338,Tú no tienes la culpa amor eres mujer,1,1
339,"Del ""viejerío"" a las ""lavadoras de dos patas""",1,1
340,Me cagas cuando no te callas,1,1
341,"En tiempo de guerra   cualquier hoyo es trinchera""",1,1
342,En el tránsito.. tenía que ser vieja,1,1
343,Uno que quiere tratarlas como ser humano y ellas que no se dejan,1,1
344,arriba las mujeres para que se cansen ellas,1,1
345,El trabajo del hogar es el medio de realización plena de la mujer,1,1
346,"¿Cuál es el precio de la tortilla?
 –soy el hombre   no soy la señora de la casa.",1,1
347,¿Delfina es nombre propio? ¿O así le dicen por cómo la trata quien la nombró y es su jefe?,1,1
348,Ustedes son lo mejor que nos ha pasado. Están rebuenas todas para cuidar niños   para atender la casa   para cuando llega uno   y a ver mijito   las pantunflitas. No   no   ustedes de veras que son el pilar de la familia y perfectamente lo saben.,1,1
349,Las mujeres   al contrario que tu laptop   nos gustan más nuevas pero con menos memoria,1,1
350,Las mujeres son como las combis   si se te va una te trepas en la siguiente,1,1
351,Cuando una mujer tiene inclinaciones doctas   de ordinario hay algo en su sexualidad que no marcha bien,1,1
352,dia internacional de la mujer? no ellas ya tienen el dia de las madres y el dia de las secretarias?,1,1
353,Bien lo dice el dicho no confíes en alguien que sangra por 5 días y no se muere!!,1,1
354,El organismo d la mujer está dispuesto al servicio de 1 matriz; el organismo del hombre se dispone al servicio d 1 cerebro,1,1
355,Acabé de darle un coscorrón a esta vieja cabrona,1,1
356,Las mujeres son un sexo decorativo.,1,1
357,Nunca tienen nada que decir   pero lo dicen deliciosamente,1,1
358,Las mujeres que trabajan se masculinizan,1,1
359,No debe depositarse ninguna confianza en la mujer,1,1
360,Mujer que sabe latín   no tiene marido ni llega a buen fin,1,1
361,Mentir   llorar y coser son los dones de Dios a la mujer,1,1
362,Amiga date cuenta de tu necesidad de atención másculina,1,1
363,La mujer es   reconozcámoslo   un animal inépto y estúpido aunque agradable y gracioso,1,1
364,Hasta piensan que las mujeres son lavadoras. Las mujeres no son lavadoras   aunque lo parezcan,1,1
365,"""No tengo días malos porque no soy una mujer. No quiero ofender a nadie""   Vladimir Putin",1,1
366,"""El regadío hay que utilizarlo como a las mujeres   con mucho cuidado   que le pueden perder a uno""   Miguel Arias Cañete",1,1
367,"""Las mujeres sólo tienen una labor en el deporte: coronar a los campeones con guirnalda""   Pierre de Coubertin (fundador del Movimiento Olímpico)",1,1
368,"""¿La joven de Femen? Sí   era una chica guapa""   Silvio Berlusconi",1,1
369,"""No suelo hablar con la prensa catalana   pero contigo hago una excepción porque eres guapa""   Luis Figo (futbolista)",1,1
370,La muerte tiene una sola cosa agradable: las viudas,1,1
371,El hombre es celoso si ama; la mujer también   aunque no ame.,1,1
372,las niñas no tocan herramientas,1,1
373,@usuaria tiene pelotas,1,1
374,Bien que tenga calor   pero tampoco para que anden así. Despues piden respeto y bla  bla. Los hombres sufren calor y no por eso andan con el pito al aire.,1,1
375,Ya ves   además que el número de putas en metro cuadrado que hay ahí... Que enseñan más su cuerpo que su talento,1,1
376,Descubrir que ella solo tiene 15 años,1,1
377,La triple penetración,1,1
378,Quitar la virginidad a una princesa,1,1
379,Las chicas que clavan los dientes,1,1
380,Quieres un cóctel molotov a base de mi leche?,1,1
381,las mujeres que no enseňan son unas estrechas,1,1
382,las mujeres no necesitan sexo,1,1
383,muy aguada esa chava   esta muy nalgueada   se ve aplaudida y sin gracia,1,1
384,se le ve que le encanta el sexo,1,1
385,te ves hermosa y muy sabrosa   me gustaria mucho que fueses mi regalo,1,1
386,como el cuerpo es un templo   esta hembra tiene un catedral,1,1
387,Está ñoña ni argumentos tiene lo mismo hablo que parquer más el tiempo perdido,1,1
388,"Me llama' a las seis pa' fumarte traje haze
 Son siete los pecado' que te quiero comete'
 Chingamo' en la V8   ni llegamo' al motel
 Comenzamo' a las nueve y terminamo' a las die'",1,1
389,"Violarte?
 Ni que fuera mis universo.",1,1
390,osea que si no quiero usar accesorios de mujeres me hace misógino? discúlpame por no tener una mujer interior golpeando las puertas del closet :v,1,1
391,Disfruta colocha que vienen por ti muy pronto…,1,1
392,Te llevé sin preguntarte ni tu nombre con mi brazo encadenado en tu cintura. Asalté tu intimidad y tu ternura,1,1
393,Cada día/ Cada palabra que digas / Cada juego que juegues / Cada noche que te quedes / Estaré observándote,1,1
394,Pues si puedo hacerte daño / solo falta que yo quiera lastimarte y humillarte (…) Por eso ahora tendré que obsequiarte un par de balazos pa’ que te duela / Y aunque estoy triste / por ya no tenerte / voy a estar contigo / en tu funeral,1,1
395,Solía amarla   pero tuve que matarla   tuve que enterrarla seis pies bajo tierra y aún puedo oír cómo se queja,1,1
396,Ella maldecía tanto   ella me volvió loco /Y ahora soy más feliz de esta manera,1,1
397,"Si no te es suficiente y no te prendió la mecha  
 sigues caliente y no quedaste satisfecha  
 Ve por un mango   el mango de un martillo  
 ponle vaselina y métetelo en el fundillo",1,1
398,La primera se desespera   se encojona si se lo echo afuera   la segunda tiene la funda   y me paga pa' que se lo hunda,1,1
399,"Canción: hasta que Dios diga:
 “Tú ere’ mi Lady Gaga   yo tu Bradley Cooper. Ella se lo traga (Traga)   y me lo escupe”",1,1
400,"Canción: safaera 
  “Vino ready ya   puesta pa' una '   me chupa la lollipop   solita se arrodilla   hey”.",1,1
401,Se metió con el fandom equivocado que se creen esta perra para decir que es su canción #melaniefontana,1,1
402,Sabes que yo soy tu macho oye mujer que para mi no hay reemplazo (lo sintió) Sabes que yo soy tu macho oye mujer que para mi no hay reemplazo,1,1
403,"Mis ojos siguen
 Mirando a la barriga de las chicas (sí)
 Las chicas son como una ecuación
 Que nosotros   los chicos   las resolvemos (sí)
 Me pongo a sudar y me mareo sin razón
 Por favor   usa esos tacones altos más veces",1,1
404,"No eres mía   pero eres la mejor
 Mi cuerpo se retuerce cuando te veo
 Quiero acercarme a ti
 Pero eres muy hermosa",1,1
405,"Es completamente ridículo
 No me importan las chicas con las que salgo un par de veces
 Pero cuando te veo
 Aprendo la introducción a la arquietura del cuerpo
 Aumentando mucho
 Mi testosterona",1,1
406,"ÚNICA Y DIFERENTE QUE TE HACES LA ESPECIAL!!! 🤮 SOLO LOS HOMBRES PUEDEN ENTENDER A LOS BEATLES
WOW NUNCA VI A UNA HEMBRA QUE LE GUSTEN ESAS COSAS ~únicas SOS RE UNICA PQ ES COSA DE HOMBRE ESO",1,1
407,tiene cara de atrevida pero sin alcohol es tímida,1,1
408,Tú llegas y estas putas empiezan a envidiarte,1,1
409,Para los hombres que se quejan de que su mujer quiere hablar despues de tener sexo   les tengo una noticia   si lo hubieras hecho bien   ella se quedaria dormida,1,1
410,Con su carita de inocente ella me enamoro / Es una diabla bien vestida   ella me enamoro / Hace todo lo que pide   ella me enamoro,1,1
411,"En una foto te vi y me dieron ganas de comerte / Sé que   al igual que yo   en el amor no has tenido suerte /Pero me matan las ganas de verte / La curiosidad me mata y no aguanto /Ya te quiero tener  
 solo dime cuándo /Es que tú y yo muy bien sabemos",1,1
412,porque los hijos soportan tenet una basura de padres y una madre es todo amor..en alguien deve de haber cordura..habeces hay padres buenos h coherentes y madres estupidas..devemos ser congruentes...esabes mi opinion.respeto por los hijos y por amor propio,1,1
413,"en lo personal   ahora que soy mamá claro que procuro cuidar mi reputación   no me gustaria que vinieran y les dijeran a mis hijos   tu mamá hizo ésto o hace aquello   por que de que hay gente cruel   la hay.
 Los hijos que culpa tienen.",1,1
414,"Entrevista | Rosalía: “Nunca nadie me ha mandado y ahora aún menos”
 Expectador: sólo su marido",1,1
415,Tan buena que era en la universidad   y ahora está dañá' / Se la pasaba estudiando   ahora vive perreando / Bebiendo en la calle   la vida gozando / Date otro shot /Su cara está en el sur   pero su 'booty' en el norte,1,1
416,Baby yo estoy solo desde septiembre / Pero no tan solo   tengo mi pistola siempre / Que no tiene novio   es claro que me miente / Me gusta porque no me cela y es pura candela,1,1
417,Parecen hombres   son casi hombres   pero son tan inferiores que ni siquiera son capaces de reproducir a la especie   quienes engendran los hijos son los varones”   (…). “son meras vasijas vacías del recipiente del semen creador,1,1
418,El esclavo está absolutamente privado de voluntad; la mujer la tiene   pero subordinada; el niño sólo la tiene incompleta,1,1
419,El macho es por naturaleza superior y la hembra inferior; uno gobierna y la otra es gobernada; este principio de necesidad se extiende a toda la humanidad,1,1
420,La mujer   está donde le corresponde. Millones de años de evolución no se han equivocado   pues la naturaleza tiene la capacidad de corregir sus propios defectos,1,1
421,Siempre he creído que la bondad de las mujeres es todavía más efímera que su hermosura,1,1
422,La mujer no tendría el genio del adorno si no poseyera también el instinto de desempeñar el papel secundario,1,1
423,Cuando una mujer tiene inclinaciones doctas   de ordinario hay algo en su sexualidad que no marcha bien”,1,1
424,En cualquier tipo de animal   siempre la hembra es de carácter más débil   más maliciosa   menos simple   más impulsiva y más atenta a ayudar a las crías,1,1
425,La hembra es hembra en virtud de cierta falta de cualidades,1,1
426,El fuerte de la mujer no es saber sino sentir. Saber las cosas es tener conceptos y definiciones   y esto es obra del varón,1,1
427,Al seguir una vocación masculina   estudiar y trabajar como un hombre   la mujer hace algo que no corresponde del todo con su naturaleza femenina   sino que es perjudicial,1,1
428,Aborrezco a la mujer sabia. Que no viva bajo mi techo la que sepa más que yo   y más de lo que conviene a una mujer. Porque Venus hace a las doctas las más depravadas”,1,1
429,No hay quien entienda a las mujeres   llevo años intentándolo   tendrían que ser como la tele   que trae manual de explicación   prenderlas a control remoto   callarlas tocando un botón,1,1
430,"Un hombre cegado por los celos le quitó la vida a su esposa y poesteriormente se suicidó en un cantón de ciudad delgado   departamento de San Salvador.
 La fuente indicó que la mujer fue encontrada complemente desnuda.",1,1
431,"Un empleado de la alcaldía municipal de Jiquilisco asesinó a balazos a su esposa   por celos   y después se suicidó él.
 
 Informes preliminares señalan que la señora era increpada constantemente por los celos constantes de su marido; además   era maltratada verbalmente.",1,1
432,"~¿Y tú qué haces cuando una mujer se está ahogando?
 -Se la saco un poco.",1,1
433,Mujer fiel no le textea a ningún macho,1,1
434,Qué rico es grabar a tu mujer siendo cogida por tu propio hermano en tu propia cama cuando ella no quería y terminó dejándose para complacerte a ti,1,1
435,Por eso no es bueno juntarse con una persona mayor porque siempre estaran los celos porque las bichas se aburren de los viejos y se buscan un joven es mas q seguro y oy le toco a ella,1,1
436,"Juega con tú Puta   tú zorra   tú mujer   
 sacia su hambre de hembra   penétrala
 y hazla derramar su esencia que es tuya.",1,1
437,El tema es que la mujer que aguanta maltratos trae ya una historia de maltratos previos   falta de autoestima   repite patrones   obvio no está bien psicológicamente   es dependiente emocionalmente,1,1
438,La lucha de las mujeres empieza desde casa...dar amor   respeto   tolerancia.. Y las que somos madres educar con amor a nuestros hijos.. El amor es el arma más poderosa.. ,1,1
439,ella es la inestable emocionalmente porque sus exmaridos se casaron de nuevo y costruyeron una familia    entonces quien es la mentirosa y embustera,1,1
440,Una mujer con vestido y tacones siempre va a llamar la atención a donde sea que vaya!,1,1
441,No existe la mujer fiel.,1,1
442,En este mundo solo hay dos tipos de mujeres: a las que les gusta el sexo y a las que les encanta. ,1,0
443,"Cuando el dice a ""todos"" eso incluye mujeres claramente   pero como es achichincle de los mismos de siempre no va a tener consecuencias legales por lo que ha dicho",1,0
444,“Aquí tenemos una excepcional oportunidad para continuar trabajando de forma indisoluble tanto en Derechos de los Pueblos Indígenas como en Derechos de las Mujeres” indicó de la Morena,1,0
445,¡Ahhh   pero un piropo a una chera es considerado acoso sexual y delito! Más no hay problema en abortar a un hijo   la eutanasia a un padre/abuelo   que los trans vayan a baños de mujeres y las trans a baños de hombres ¿Qué sigue? ¿Incesto   necrofilia   pederastia y bestialismo?,1,0
446,Hoy todo es acoso   unas señoras me preguntaron la hora y yo les dije: tengo un cuarto para las dos   y aquí estoy en la FGR. Hoy todo es acoso. Un buen chiste pero casi realidad en la actualidad.,1,0
447,Y dónde están las defensoras de las mujeres por ahí salió una   en una de las comisiones   diciendo que ellas defenderían a quien sea   no importa su partido político   solo hipócritas son esas mujeres que dicen ser feminista,1,0
448,¿Y las brujas maldicientes no le van a hacer brujería al zopenco que publicó la foto? ¿No que son féminazis?,1,0
449,"""Me vale que @user sea pedófilo   corrupto y pajero   pero se troleó a la bancada cyan y por eso me cae bien.""",1,0
450,Callate zorra,1,0
451,Bicha pendeja no se que te crees   fea,1,0
452,Romperte el vestido y comerme esas tetas deliciosas y cogerte ahi entre todos,1,0
453,Jajajajajaja. ¿Y quien se lo dice A levantar bajas pasiones llega la Chichedipurrata con sus tetas de silicona. No nos equivocamos. Y nos lo confirma el borracho greñudo y apestoso.,1,0
454,Todo estaba bien aca en este maisal de Twitter   Pero aparecieron las feisbukeras enseñando el culo y las tetas y de jodio la cosa .,1,0
455,Invitar a salir a una mujer y que automáticamente piense que nos la queremos coger   es un pensamiento feminazi. Aunque si   pero pues no.,1,0
456,Jajajajja una bruja en mini falda,1,0
457,Vos tu madre vieja cerota.. Acabada y gustosa,1,0
458,Pero que buena esta esta bruja.,1,0
459,Esta vieja bruja   @user fotoshop no la queremos ver ni en pintura; su asesora es defensora de pandielleros de la mara-13   dejaron en libertad a un pandiellero arenero condenado a 350 años de prisión por un sin fin de mueres provocadas. ,1,0
460,Vieja bruja ya queria decir igual que cantinflas   el monistro y yo   jajaja se le doro el sueño jajaja,1,0
461,Xochil la mera bruja de la manzana,1,0
462,...La otra bruja con el gran lomo de cuche tapa al periodista   y como para el ocico...,1,0
463,Creo que el verdadero enojo del agresor fue porque vió a su mujer salir del salón con la misma cara de bruja con la que entró. No hombre   si los salones de belleza no hacen milagros. El pobre señor de seguridad pagó los platos rotos.,1,0
464,"Me recuerda el chiste del novio que fué a pedirle al suegro oficialmente las nalgas de su hija. Éste   indignado le dice ""¡qué falta de respeto joven   querrá decir   la mano de mi hija!"" El joven le contesta: ""¡noooo   si de pajas ya estoy aburrido!""",1,0
465,Ustedes lo que quieren es pisar y pisar a lo vale verga para no preocuparse si salen embarazadas   ya que te saldría fácil abortarlo.,1,0
466, Esas leyes   que dizque protegen a las mujeres   son inconstitucionales pues ante la ley todos somos iguales.,1,0
467,Esta es una prostituta que presta sus servicios a la gente del puerto... la pasaron de alcohol y droga y se puso estúpida. Que pena para el sexo fuerte.,1,0
468,Los especialistas en hacer meme hagan un meme a esta Betty la fea,1,0
469,"Mujeres   llegó la hora del almuerzo y deben cocinarle a su marido   porque la Convención de Ginebra dice que:
""Todo prisionero tiene derecho a una comida caliente""",1,0
470,"Si lo vemos en perspectiva   los tacos son una comida completamente balanceada... 
- otro de lenguita amors... 
- *la bicha se emociona* 
- le decía a la mesera   bicha calenturienta",1,0
471,Si esa maldita pécora tóxica exige respeto que comience por respetar. Se creen los dueños del país y tratan al ciudadano común como basura.,1,0
472,Yo propongo que se sienten en un pene y dejen de joder.,1,0
473,"Muy de acuerdo... ""Poder para la vulva"" Ridículas ya veo yo pidiendo poder pal pico",1,0
474,Quieren poder para la vulva porque con el cerebro ya no pueden hacer nada. Con la inteligencia se nace y las mujeres que hicieron historia no eran vandalas ni ignorantes    destacaron por su inteligencia.,1,0
475,"En algún tiempo:
—MTV daba videos musicales.
—YouTube no tenía anuncios.
—Vender la vulva aunque sea en videos   era de putas y no de una mujer luchona digna de admiración y respeto.",1,0
476,Claaaaaroo!!!  Estás opacando a esa luchona al nobrar al macho opresor...  ,1,0
477,"Feliz día a las mujeres que exigen los mismos derechos para las mujeres y para los hombres y no “trato preferencial""    para las que quieren leyes que castiguen a los delincuentes sean quienes sean. No a la ideología de género",1,0
478,...A veces los hombres sufren y no dicen nada   con todas esas leyes las Mujeres sienten que el hombre no debe decir Nada.,1,0
479,Yo estoy contra la violencia sin importar el género. Lo que argumento es que ya existen leyes que nos protegen a todos los ciudadanos contra cualquier tipo de violencia. Este incidente es inaceptable   pero las leyes especiales lo único que hacen es empoderar a mujeres tóxicas.,1,0
480,Además de financiar al partido político @user que promueve aborto e ideología de género   @user ahora dando más muestras de su inescrupulosa forma de hacer negocios se vale de una tragedia como la guerra para publicitar sus productos.,1,0
481,Y las malqueridas   ¿qué pasó? ¿por qué no dicen esta bocas es mía? las que decían si se meten con una se meten con todas   ¿qué pasó?,1,0
482,Se supone que todas esas caritas son de las dignas   ya me metí en problemas y me acusarán por ser hombre y por maltrato femenil.,1,0
483,¿Y esta ardida? jajajaj anda pedile un mish al @user   estás falta de sexo una pizza de el Presi querías,1,0
484,Esta @user está ardida porque no la pixo @user.,1,0
485,La ardida   tóxica   bola   droga   bochinchera   pandillera   irrelevante también no tiene moral alguna,1,0
486,Yo no digo que @user sea un mal presidente   se preocupa por el pueblo   está demostrando ser un líder   lo único malo que tiene es que es muy dramático el vato   pura vieja ardida con su ex   a cada rato tweet y tweet peleando con la asamblea   ya sabemos que la asamblea es una mierda.,1,0
487,Vos sos puta estás ardida porqué no te agarraron los calzones.,1,0
488,Espero una estocada de lujo de usted @user para mandar a la droga a esa abogada ardida.,1,0
489,No hombre   a esa diva   ardida   sigue porque nuestro presidente @user NO le dió un hueso.,1,0
490,sin duda alguna es una perra ardida.,1,0
491,Es por esto que esa fea está bien ardida!,1,0
492,Esta chava   no sé para qué le prestan atención   ridícula   doble moral   feminista dice   solo porque el marido la dejó y se siente ardida.,1,0
493,En serio   que pena que ser peor que mujer ardida.,1,0
494,De mí   para la tóxica: La vida es muy corta para que te den más problemas que placer,1,0
495,Que tóxica andas Perrucha,1,0
496,Si va como que si fuera vicha que se toman foto enseñando los calzones.,1,0
497,"Buenos días mis bachilleres ""oficinistas"" que se creen buenísimas   que se maquillan en el bus y usan calzones de abuela   su padre y Maestro os saluda",1,0
498,Que tengas una bonita noche   asi como las fotos en calzones que te tomás para tu ganado putita.,1,0
499,Una de estas mujeres quiero 4X4   no una Barbie de vitrina de las que pasan solo pintándose las uñas y no lava ni el plato donde come   ni los calzones   mejor le pagan a una señora para que les hagan todo   con tal de no despintarse las uñas   mis respetos a esta bella mujer.,1,0
500,Comprarle calzones de puta a una niña de 17 años y esperar que no haga nada...,1,0
501,Si piensas que andar de bar en bar encontrarás un buen hombre mija   estás pendeja.,1,0
502,Si ya sabemos que tienes las tetas hechas pero y la cara de pendeja aún la tienes.,1,0
503,Cara de machorra tiene.,1,0
504,Mujer menopausica a la vista.,1,0
505,"Pobre vieja menopausica...
",1,0
506,Vieja loca ridícula... busca oficio que hacer mejor.,1,0
507,Vaya loka   ¿con cuál te identificas? Seguí discriminando los comentarios   y repito son comentarios machistas para vos   no soy yo el machista y eso no me define como tal. Pero volvamos a lo mismo   ¿con cuál se identifican ustedes viejas fodongas?,1,0
508,"Por tu vestuario de loka
",1,0
509,Te extraño pero por pisona ya no vuelvo con vos,1,0
510,Si se llama pamela y no es pisona fracasó como mujer.,1,0
511,Típico que cortan y sales como locas desatadas en busca de nuevo masho.,1,0
512,Ya se sabe el punto débil   que la enoja a esta señora   que le digan Gorda.,1,0
513,Vieja bajera malcriada pedante engreída y pa colmo feya,1,0
514,Que FEYA tu esposa @user esperaba mejores gustos habiendo tantas chicas del Alianza,1,0
515,Si la señora es bien feya y modo pesado y aún así se cree diva   es una cortesía decirle un piropo,1,0
516,Te equivocas gorda feya te están pidiendo a gritos q te vayas a la muy mierda,1,0
517,Q vieja puta mas feya!!!,1,0
518,Es como cuando no le haces caso a una puta por feya..se va con el primero que la agarre.. y despues anda hablando mierdas.,1,0
519,Si tu foto real no la pones porque sos feya con F de fundillo.,1,0
520,De linda ni el trasero tenes vieja feya,1,0
521,Me gustaría darte por ese trasero   fuera un placer te sentarás en mí cara.,1,0
522,Me encantaría darte asi de rico,1,0
523,puedo hacerle mcuhas cosas a ese culo tan rico,1,0
524,¿Por qué son tan bonitas y socadas?,1,0
525,Se la llevan de socadas y grandes mamonas las putas XD,1,0
526,"Hay mujeres q se la llevan de socadas.. Que ""hay yo no como platano"" ""hay yo soy virgen"" ""hay a mi nadie me toca"".. Esas son las mas putas!",1,0
527,Aunque a veces solo se hacen las socadas y por dentro si quieren jajaja y se nota en la mirada,1,0
528,Espero despues no llore como niña lo que no defendió como hombre. ,1,0
529,El problema no son los hijos   son las locas de la ex mujeres nanas de esos bichos   wacalas   locas dolidas (en muchos casos que yo he visto),1,0
530,Díganles que vayan a venderle el culo que para eso si sirven,1,0
531,Ellas sí son mujeres,1,0
532,Ni se quien putas es y he visto mejores.,1,0
533,Estás como una mamasota,1,0
534,Puta y eso que no hubo alguien que le dijiera lo ridícula que se ve   como toda una morza se ve,1,0
535,Así como se lo metieron a tu mamá   allí estaba a la par mía mamando verga también,1,0
536,"Cómo es que una mujer tan bella   caiga en las redes de un maje como este. Adónde dejan el ""sexto sentido"" algunas mujeres.",1,0
537,Las mujeres estúpidas abundan,1,0
538,Da lástima la “mujer” q hace esto   rebajarse a tanto   habiendo tantos hombres se ponen a llorar   pelear   suicidarse   etc etc por un huevo parecen pendejas.,1,0
539,Estas pendejas del orto que les gusta el puterío la re puta madre,1,0
540,No hay hombres fieles solo hay mujeres pendejas,1,0
541,Mujeres pendejas   solo sirven para cocinar,1,0
542,Las mujeres solo sirven para dos cosas.1- ser golpeadas por mi. (Macho opresor )2- cocinarme la cena. (Con comal y todo ),1,0
543,La mujer es como un postre europeo: Delicado   bello   apetecible   delicioso y caro... por ello debe disfrutarce cada segundo a su lado.,1,0
544,Usted solo bichos para el acoston busca. Habemos los que si la trataran como princesa,1,0
545,Bichos ¿cuál es su piropo más creativo cuando le quieren dar vuelta a una cipota? ,1,0
